source,target,content
AceNeno,AceNeno,tweet
chocolate87tee,chocolate87tee,tweet
BeTheChampionUR,DrLearnALot,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
kershaw198,PeteButtigieg,non tweet
kershaw198,Chasten,non tweet
kershaw198,TheStefanSmith,non tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
Falkor_20,Falkor_20,tweet
jpd33b8,TheDemocrats,non tweet
ThePestoPot,TheAngryDream,non tweet
Backstorymom1,Backstorymom1,tweet
NancyZazulka,TheMACshow215,non tweet
NancyZazulka,SusieDaGem,non tweet
xDoBetteRx,xDoBetteRx,tweet
deafgaynerd,jarpad,non tweet
nayelimax,nayelimax,tweet
lisakayemundy,JesseKellyDC,non tweet
lisakayemundy,CNN,non tweet
lyle_lmilton,lyle_lmilton,tweet
B_A_M_2020,B_A_M_2020,tweet
JulandTV,JulandTV,tweet
greatirishlad,KCStar,non tweet
alyssaeckles,alyssaeckles,tweet
thefearlessonee,thefearlessonee,tweet
AceNeno,AceNeno,tweet
devinthelegend_,devinthelegend_,tweet
elayne224,BishopJakes,non tweet
JewWishAshke,JewWishAshke,tweet
samssalad,samssalad,tweet
ReniEllis,ReniEllis,tweet
destielsjack,jarpad,non tweet
drawnlinensand,BLMLA,non tweet
drawnlinensand,DNC,non tweet
joraamn,wombat37,non tweet
oliviami_,oliviami_,tweet
BikinInMaine,BikinInMaine,tweet
tammy_ren,jarpad,non tweet
goIdendean,jarpad,non tweet
Kevyna35,Kevyna35,tweet
MiriamsMedium,MiriamsMedium,tweet
terwiterwoo11,racisminUKedu,non tweet
terwiterwoo11,SuttonCouncil,non tweet
terwiterwoo11,educationgovuk,non tweet
terwiterwoo11,CharsleyMonica,non tweet
theblackssheep,Nenyeoke,non tweet
theblackssheep,BBCNews,non tweet
theblackssheep,MichelleObama,non tweet
CorbynHawkins,realDonaldTrump,non tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
smonteserin,smonteserin,tweet
dravensghost,realDonaldTrump,non tweet
callieraineyTV,callieraineyTV,tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
EvilShanon,EvilShanon,tweet
mpscombot,JamesMorris,non tweet
mpscombot,GMAIL,non tweet
Mom4Equality9,Mom4Equality9,tweet
AngeloTani,poliziadistato,non tweet
George00694686,George00694686,tweet
Queen_Exodus_,MCHammer,non tweet
geosamL,geosamL,tweet
gyjcman,gyjcman,tweet
ReparSandra,ReparSandra,tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
StoweLane,StoweLane,tweet
PMPmagToday,rashmeerl,non tweet
PMPmagToday,PMPmagToday,tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
smgoldbar,smgoldbar,tweet
Username_Bart,Username_Bart,tweet
perrierizzo,perrierizzo,tweet
ParkKara9,ParkKara9,tweet
sneakerboyt,ohthatguy_theo,non tweet
sneakerboyt,phillej_,non tweet
sneakerboyt,baltimoresun,non tweet
sneakerboyt,ErickaUrsula,non tweet
sneakerboyt,DBerry770,non tweet
SheerazRaza,nytimes,non tweet
shansimply214,shansimply214,tweet
XavierCohen,XavierCohen,tweet
yegtesla,yegtesla,tweet
macroymercados,macroymercados,tweet
callolivianow,Alyssa_Milano,non tweet
Kratomisbetter,GoogleNews,non tweet
DisavowTrump20,DisavowTrump20,tweet
ShannonandJason,ShannonandJason,tweet
elayne224,toddchrisley,non tweet
TroyD_II,mehdirhasan,non tweet
perreaoult1,perreaoult1,tweet
samssalad,jarpad,non tweet
JordanKPaul,PplsCityCouncil,non tweet
mayoisnice_e,mayoisnice_e,tweet
WindingWatersG1,WindingWatersG1,tweet
delta_su,ProudCa37627925,non tweet
delta_su,realDonaldTrump,non tweet
EricMendez77,SInow,non tweet
DollyBelle,realDonaldTrump,non tweet
TheGameCase,TheGameCase,tweet
TeamBalistrad,TeamBalistrad,tweet
thequ4nt,DNC,non tweet
thequ4nt,DNC,non tweet
thequ4nt,SpeakerPelosi,non tweet
thequ4nt,GeorgeFloyd,non tweet
__Khaliq_,BolarinTito,non tweet
__Khaliq_,jb_awwal,non tweet
__Khaliq_,aliyu_a_,non tweet
HillF1,HillF1,tweet
AJ_AntiFascist,JustinL80019524,non tweet
AJ_AntiFascist,_ItsMissBre,non tweet
ThePestoPot,BunnyCuteTyler,non tweet
AZsunshine_mama,AZsunshine_mama,tweet
sisterhorrors,jarpad,non tweet
TangleBritches,DonaldJTrumpJr,non tweet
theluccia,theluccia,tweet
esaihimself,esaihimself,tweet
AmberGoth,garywilson2013,non tweet
AmberGoth,Patrick63104016,non tweet
AmberGoth,carolesmail56,non tweet
AmberGoth,ElRaynerista,non tweet
AmberGoth,VictorK43995989,non tweet
AmberGoth,barryoleary77,non tweet
AmberGoth,Christi65022481,non tweet
AmberGoth,up_again,non tweet
AmberGoth,angelaissa66,non tweet
AmberGoth,welshgoldigger,non tweet
DickMackintosh,YouTube,non tweet
astralspy,astralspy,tweet
SamSpee39077935,SamSpee39077935,tweet
em_nicole718,jarpad,non tweet
Mango_The_Sheep,Mango_The_Sheep,tweet
RealMarcusJCage,RealMarcusJCage,tweet
contrerasrose,contrerasrose,tweet
vivianizcool,vivianizcool,tweet
sailorxtasy,hookt_on_krochet,non tweet
Prince3eb,realDonaldTrump,non tweet
irkedbibliosoph,irkedbibliosoph,tweet
NefX_Guru8,NefX_Guru8,tweet
ellyfrora,mawarirej,non tweet
ellyfrora,PoliceZimbabwe,non tweet
ellyfrora,China_Amb_Zim,non tweet
childof_Jehovah,childof_Jehovah,tweet
Miniv20,Miniv20,tweet
javiltr7,javiltr7,tweet
MzSuperStar_,NYCMayor,non tweet
MzSuperStar_,NYGovCuomo,non tweet
MzSuperStar_,NYPDShea,non tweet
saoirseriley,jarpad,non tweet
nitasopinion,nitasopinion,tweet
CitizenFour2020,CitizenFour2020,tweet
09_18sating,09_18sating,tweet
ashleyspeakss,ashleyspeakss,tweet
digipolworld,digipolworld,tweet
JULZ_NYK_NYG,RealDLHughley,non tweet
JULZ_NYK_NYG,icecube,non tweet
JULZ_NYK_NYG,FINALLEVEL,non tweet
JULZ_NYK_NYG,mmpadellan,non tweet
ColetteFreedman,Lin_Manuel,non tweet
joeyy_stack1727,swfc,non tweet
carriejacobs,carriejacobs,tweet
11thstory,11thstory,tweet
GetWisdomDude,perlmutations,non tweet
adriannaq,adriannaq,tweet
JazzJohnson10,JazzJohnson10,tweet
KwitFollowingMe,KwitFollowingMe,tweet
altochulo,NYCMayor,non tweet
LissaD38,wtsdmedia,non tweet
dittmar_schwarz,dittmar_schwarz,tweet
LexConQuers,Macys,non tweet
shadesmaclean,shadesmaclean,tweet
Anne_Other1,MarkDries1,non tweet
amberelise910,USPATRIQT41020,non tweet
amberelise910,realDonaldTrump,non tweet
marissalenoble,marissalenoble,tweet
Dani127,Dani127,tweet
Fendiibarbie,Fendiibarbie,tweet
ancollins,ancollins,tweet
Boorberry,Boorberry,tweet
medic_armadillo,TaggartSlug,non tweet
medic_armadillo,JoshuaPotash,non tweet
medic_armadillo,realDonaldTrump,non tweet
CurtisSabir,CurtisSabir,tweet
manue49100,GWGoldnadel,non tweet
dravensghost,realDonaldTrump,non tweet
dravensghost,POTUS,non tweet
miniefaerie,miniefaerie,tweet
IngeJusta,IngeJusta,tweet
MsDHenderson,MsDHenderson,tweet
bake52,JerryDunleavy,non tweet
bake52,SavingAmerica4U,non tweet
InactionNever,InactionNever,tweet
lorrie_e,Martina,non tweet
GzimeSaliji,GzimeSaliji,tweet
BisonOneSix,BisonOneSix,tweet
diverdown48,diverdown48,tweet
jessaella58,DavidJHarrisJr,non tweet
jessaella58,Oprah,non tweet
jessaella58,CNN,non tweet
PhilDeCarolis,zerohedge,non tweet
DAVIDVGOLIATH,midkentforbrit1,non tweet
gmpetrick,gmpetrick,tweet
theslickshow,PimaLibrary,non tweet
theslickshow,BLM,non tweet
DanielAzariah5,realDonaldTrump,non tweet
notsmithichie,notsmithichie,tweet
Prince3eb,realDonaldTrump,non tweet
_arahmae_,_arahmae_,tweet
revvrw,NMalliotakis,non tweet
VannieSc,VannieSc,tweet
mindyourmind_ca,mindyourmind_ca,tweet
spectre_trades,FINRA,non tweet
marching201516,marching201516,tweet
AUC31,Antinegrophobie,non tweet
mukisa23,mukisa23,tweet
S_Call,S_Call,tweet
BetteVCollins,AMNH,non tweet
genjustice,genjustice,tweet
seraphina416,NewsAlternative,non tweet
ColetteFreedman,rhemaboston,non tweet
ThePestoPot,BettySchendel,non tweet
ThePestoPot,realDonaldTrump,non tweet
ThePestoPot,MayorBowser,non tweet
furmank8,furmank8,tweet
skendell,skendell,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
Publisport_MX,Publisport_MX,tweet
aesmithery,aesmithery,tweet
perreaoult1,perreaoult1,tweet
travelstacey76,travelstacey76,tweet
ryangravel,ryangravel,tweet
NeuerReynold,NeuerReynold,tweet
ScottDavid93,Conservatives,non tweet
MamtaSwa,MamtaSwa,tweet
UtahJazzFan87,mumin0687,non tweet
UtahJazzFan87,spidadmitchell,non tweet
NotToday0299,NotToday0299,tweet
amira_n_j,amira_n_j,tweet
Op_Chelsea,Op_Chelsea,tweet
mangoluffy,PortaMane,non tweet
mangoluffy,PortaMane,non tweet
rachellcurtis,rachellcurtis,tweet
insomniacommie,insomniacommie,tweet
FaisalBlues1,FaisalBlues1,tweet
FDRAKEJR1,FDRAKEJR1,tweet
masteraries4589,masteraries4589,tweet
jeanaweeze,KimKardashian,non tweet
SutherlandKade,Lin_Manuel,non tweet
SutherlandKade,XanderMobusVO,non tweet
Prince3eb,realDonaldTrump,non tweet
mouvement33,mouvement33,tweet
tattooxgrethanx,tattooxgrethanx,tweet
MamaBear2015,MamaBear2015,tweet
revvrw,DeAnna4Congress,non tweet
AvoiidV,AvoiidV,tweet
terwiterwoo11,mariyahxoxo,non tweet
terwiterwoo11,racisminUKedu,non tweet
terwiterwoo11,GreenshawHigh,non tweet
terwiterwoo11,SuttonCouncil,non tweet
terwiterwoo11,CognusLimited,non tweet
terwiterwoo11,educationgovuk,non tweet
terwiterwoo11,GreenshawTrust,non tweet
devinadamadams1,devinadamadams1,tweet
gyjcman,gyjcman,tweet
shonaschneider,HomelessnessSD,non tweet
shonaschneider,Astro_Limno,non tweet
ninastoessinger,ninastoessinger,tweet
JeanBeanMosher,JeanBeanMosher,tweet
Tomo20309138,Tomo20309138,tweet
TheXIIGate,TheXIIGate,tweet
angelx1992,angelx1992,tweet
revvrw,toddstarnes,non tweet
JesusTruant,AlmondMilkHotel,non tweet
Kali_im_Exil,Kali_im_Exil,tweet
joeyy_stack1727,NewYorkOwls,non tweet
ThePestoPot,sapphiressun1,non tweet
thatGHengineer,NAkufoAddo,non tweet
jarpad,jarpad,tweet
elayne224,KingJames,non tweet
TiborskiM6,richjgold,non tweet
TiborskiM6,sunlorrie,non tweet
revvrw,TravLawrence99,non tweet
revvrw,nytimes,non tweet
cjdjam,cjdjam,tweet
revvrw,Kevin_Shipp,non tweet
PamHanlan,realDonaldTrump,non tweet
PamHanlan,realDonaldTrump,non tweet
BuddaflyBri,BuddaflyBri,tweet
MeredithOBrien,MeredithOBrien,tweet
dravensghost,realDonaldTrump,non tweet
sandy_veltri,sandy_veltri,tweet
ItsAnonCentral,ItsAnonCentral,tweet
sarafj57,sarafj57,tweet
0_0_Pmichael,0_0_Pmichael,tweet
jamesarelonhard,realDonaldTrump,non tweet
jamesarelonhard,JoeBiden,non tweet
jamesarelonhard,KamalaHarris,non tweet
jamesarelonhard,NAACP,non tweet
jamesarelonhard,ACLU,non tweet
jamesarelonhard,IntlCrimCourt,non tweet
MclarenStella,StevijoPayne,non tweet
Prince3eb,realDonaldTrump,non tweet
MJResister,KamalaHarris,non tweet
MJResister,KamalaHarris,non tweet
gianlalaland,gianlalaland,tweet
KingsLarryJust1,TinaStover13,non tweet
KingsLarryJust1,JeffreeStar,non tweet
KingsLarryJust1,jossie_flores,non tweet
BunnyQuartz,BunnyQuartz,tweet
Rickonia,CLEtraveler,non tweet
anarcanon,anarcanon,tweet
Junie97084825,Junie97084825,tweet
patriach2051,DonaldJTrumpJr,non tweet
patriach2051,LaborPartyUSA,non tweet
patriach2051,SocialistPartyU,non tweet
patriach2051,LPNational,non tweet
patriach2051,GreenPartyUS,non tweet
patriach2051,ReformParty,non tweet
aflylovesong,aflylovesong,tweet
Miggie7,howardfineman,non tweet
Miggie7,gtconway3d,non tweet
Miggie7,realDonaldTrump,non tweet
c4lic0r3,c4lic0r3,tweet
Timmy_t5tv,Timmy_t5tv,tweet
ueverwonderwhy,ueverwonderwhy,tweet
dacultureourbiz,dacultureourbiz,tweet
Miggie7,tonyposnanski,non tweet
Miggie7,gtconway3d,non tweet
Miggie7,realDonaldTrump,non tweet
schotts,DC_Draino,non tweet
corporatetrner,realDonaldTrump,non tweet
PaulaInTulsaOK,ZaneZodrow,non tweet
SecularMomNC,Massanthrope,non tweet
SecularMomNC,MikePastore14,non tweet
mpscombot,DSimmonds_RNP,non tweet
mpscombot,GMAIL,non tweet
dravensghost,realDonaldTrump,non tweet
MikeCastelli92,MikeCastelli92,tweet
_RuthBrandon,_RuthBrandon,tweet
SusanKBradford,SusanKBradford,tweet
ISjournal,ISjournal,tweet
Diane_Dcruz13,Diane_Dcruz13,tweet
meyers_mischa,giveawayandrtd1,non tweet
meyers_mischa,TxxyNaomi,non tweet
meyers_mischa,CocoJxrri,non tweet
Miggie7,RBReich,non tweet
Miggie7,realDonaldTrump,non tweet
John37121750,FINALVIBES,non tweet
John37121750,MinneapolisPD,non tweet
John37121750,CityMinneapolis,non tweet
sweetmylo,BatorKuba,non tweet
sweetmylo,f19ajw,non tweet
sweetmylo,LewisHamilton,non tweet
sweetmylo,spinzbeatsinc,non tweet
kylemcclain,YouTube,non tweet
LweezyBaaby,LweezyBaaby,tweet
Painfulobserva1,WholeFoods,non tweet
realdjpsychic,AttorneyCrump,non tweet
dravensghost,realDonaldTrump,non tweet
KasparSchmidt,KasparSchmidt,tweet
ShelleDione,ShelleDione,tweet
PayitForward17,courierjournal,non tweet
PayitForward17,louisvillemayor,non tweet
NancyAnnKidder,amazon,non tweet
PrimTVee,PrimTVee,tweet
BlackPressRadio,icecube,non tweet
joymdiv,joymdiv,tweet
a_m_w_1976,realDonaldTrump,non tweet
Dosis_Futbolera,Dosis_Futbolera,tweet
Colin_Dolan,mimzybug,non tweet
Colin_Dolan,GavinThorpe5,non tweet
Colin_Dolan,steviebarto1,non tweet
Colin_Dolan,footbalIfights,non tweet
CJNWrites,realDonaldTrump,non tweet
NatureOfAngel,NatureOfAngel,tweet
ianpaibk,dominicnahr,non tweet
NicholeWildey,NicholeWildey,tweet
robert_billard,robert_billard,tweet
revvrw,revvrw,tweet
HMolller,realDonaldTrump,non tweet
KNecoMatcha,KNecoMatcha,tweet
eddsmitty,AttorneyCrump,non tweet
eddsmitty,NYPDShea,non tweet
Miggie7,DonaldJTrumpJr,non tweet
Miggie7,realDonaldTrump,non tweet
SteveKalaydjian,JustinTrudeau,non tweet
Nicolyboo,Nicolyboo,tweet
lisawashi62,lisawashi62,tweet
Ranjith_k81,IvankaTrump,non tweet
Ranjith_k81,BarackObama,non tweet
Ranjith_k81,UN,non tweet
Miggie7,TheRickWilson,non tweet
Miggie7,realDonaldTrump,non tweet
sugarjonze,sugarjonze,tweet
KoalafiedMess,KoalafiedMess,tweet
vialesyoel,vialesyoel,tweet
Kasko_x_xero,Kasko_x_xero,tweet
MalloryMcGrane,MalloryMcGrane,tweet
BlackPressRadio,icecube,non tweet
GarrisonKelly4,tiffanytheprez,non tweet
oh_sknapp,oh_sknapp,tweet
LissaMarieC,LissaMarieC,tweet
IngeJusta,IngeJusta,tweet
CUAFC,CUAFC,tweet
ThePestoPot,commaqueen58,non tweet
ThePestoPot,TopsMarkets,non tweet
1tweetypauly,ellymelly,non tweet
SameOld2NewNorm,SameOld2NewNorm,tweet
RachelCoyleOhio,RachelCoyleOhio,tweet
Plead_daFIFTH,Plead_daFIFTH,tweet
MamtaSwa,cecelia0314,non tweet
MamtaSwa,chicagosmayor,non tweet
MamtaSwa,AcclivusChicago,non tweet
MarseilleMarie,MarseilleMarie,tweet
protest_date,protest_date,tweet
bearandhistoys,bearandhistoys,tweet
MMPCommunity,MMPCommunity,tweet
MrHoneyTongue,MrHoneyTongue,tweet
SuzieSaysPlease,wwwbigbaldhead,non tweet
medic_armadillo,TaggartSlug,non tweet
medic_armadillo,JoshuaPotash,non tweet
Karri_Kemyst,Karri_Kemyst,tweet
houston_failure,houston_failure,tweet
uncleH2000,realDonaldTrump,non tweet
uncleH2000,larryelder,non tweet
democracee,democracee,tweet
JosephBrusky,JosephBrusky,tweet
persistntbitch,persistntbitch,tweet
RidicBowe,RidicBowe,tweet
helenbinchy,helenbinchy,tweet
blairs2blame,BrettEverest,non tweet
ArtViridi,ArtViridi,tweet
PsicologaLopez,PsicologaLopez,tweet
BeTheChampionUR,OpDeathEaters,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
HarvestlandBook,HarvestlandBook,tweet
Miggie7,DonaldJTrumpJr,non tweet
Miggie7,realDonaldTrump,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
dolltearzzz,dolltearzzz,tweet
terwiterwoo11,racisminUKedu,non tweet
terwiterwoo11,SuttonCouncil,non tweet
terwiterwoo11,educationgovuk,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
stuartlodge,stuartlodge,tweet
sxmlfc_,sxmlfc_,tweet
Miggie7,realDonaldTrump,non tweet
Miggie7,realDonaldTrump,non tweet
Terrywatnis,Terrywatnis,tweet
RacingVests,RacingVests,tweet
OneKindOfBlue,realDonaldTrump,non tweet
TeriMcGill,yashar,non tweet
Stigmatologist,Stigmatologist,tweet
Far_fromNormal1,Far_fromNormal1,tweet
revenge_karmas,revenge_karmas,tweet
BeTheChampionUR,OpDeathEaters,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
toruiijima,toruiijima,tweet
MikeCastelli92,MikeCastelli92,tweet
WhatsTrending,_theeemuse,non tweet
WhatsTrending,queenKekeee,non tweet
WhatsTrending,Makayladid,non tweet
WhatsTrending,skoodupcam,non tweet
tp_916,tp_916,tweet
thesarahlawrenc,thesarahlawrenc,tweet
Liizabethh,Liizabethh,tweet
BeTheChampionUR,OpGabon,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
terwiterwoo11,racisminUKedu,non tweet
terwiterwoo11,SuttonCouncil,non tweet
terwiterwoo11,Foliotrust,non tweet
terwiterwoo11,educationgovuk,non tweet
1tweetypauly,ellymelly,non tweet
MFkowboy,AttorneyCrump,non tweet
thesamesusanne,thesamesusanne,tweet
John37121750,MinneapolisPD,non tweet
John37121750,MinneapolisPD,non tweet
John37121750,ChiefMedaria,non tweet
John37121750,realDonaldTrump,non tweet
John37121750,FBIMinneapolis,non tweet
John37121750,DNC,non tweet
LoveDaisyPetals,DrRJKavanagh,non tweet
LoveDaisyPetals,ScottHech,non tweet
LoveDaisyPetals,MplsWard3,non tweet
LoveDaisyPetals,AOC,non tweet
LoveDaisyPetals,KillerMartinis,non tweet
LoveDaisyPetals,ukblm,non tweet
LoveDaisyPetals,Blklivesmatter,non tweet
JoelleKasongo,JoelleKasongo,tweet
rayllahickson,rayllahickson,tweet
DavidHawk_Actor,VWEGrid,non tweet
BLUth3rVandross,BLUth3rVandross,tweet
1antiracist,1antiracist,tweet
ThePestoPot,ThePestoPot,tweet
BeTheChampionUR,MissAnonimus,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
MNPPCampaign,MNPPCampaign,tweet
GeekyBlkHealer,GeekyBlkHealer,tweet
official_xfely,official_xfely,tweet
S247Ro,JoyAnnReid,non tweet
S247Ro,AriMelber,non tweet
S247Ro,MichaelSteele,non tweet
S247Ro,RepValDemings,non tweet
S247Ro,CoryBooker,non tweet
S247Ro,TheRevAl,non tweet
LaraOyedele,gertrudengozi,non tweet
EndGoldwaterRle,EndGoldwaterRle,tweet
ankebutmenx,ankebutmenx,tweet
just_jayne8,ProjectLincoln,non tweet
just_jayne8,Booker4KY,non tweet
just_jayne8,MotherJones,non tweet
queenchiqui,queenchiqui,tweet
ThomasJPenn,JesseKellyDC,non tweet
ThomasJPenn,GWBLibrary,non tweet
ThomasJPenn,Yale,non tweet
HoytJolly,HoytJolly,tweet
EvangeliTron,EvangeliTron,tweet
TommyPizzavonni,MilanKLee,non tweet
TommyPizzavonni,Xbox,non tweet
TommyPizzavonni,XboxP3,non tweet
TommyPizzavonni,WatchMixer,non tweet
pisforpearl,pisforpearl,tweet
51LouShelly65,51LouShelly65,tweet
Gypsy725,Gypsy725,tweet
ForeverChaz412,ForeverChaz412,tweet
KangarooCaught,MotherJones,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
draculasspatula,draculasspatula,tweet
guarant33d,RomeluLukaku9,non tweet
ThesisPi,ThesisPi,tweet
GiveMeYanderes,GiveMeYanderes,tweet
Yolanda17022507,Yolanda17022507,tweet
the_regressor,the_regressor,tweet
QuakerProgress,QuakerProgress,tweet
hvnivh,hvnivh,tweet
EndGoldwaterRle,EndGoldwaterRle,tweet
RealSnowlove,manufanatic99,non tweet
RealSnowlove,RomeluLukaku9,non tweet
_butterflybri,_butterflybri,tweet
NekoAnonn,NekoAnonn,tweet
Chiefa715,Chiefa715,tweet
grierlawoffice,grierlawoffice,tweet
democracee,atrupar,non tweet
DavidFDodge1,dawnparagracias,non tweet
DavidFDodge1,LEFTY21211,non tweet
DavidFDodge1,DjkLarson,non tweet
DavidFDodge1,CNN,non tweet
shasanders03,shasanders03,tweet
redwhiteblue02,redwhiteblue02,tweet
MNPPCampaign,MNPPCampaign,tweet
mamaluce44,minhtngo,non tweet
mamaluce44,mommamia1217,non tweet
Kaya25184135,Kaya25184135,tweet
SelfCareIsSexy,Spreaker,non tweet
SILASSOWUSU,billboard,non tweet
ResoluteRenee,TIME,non tweet
celulas17,celulas17,tweet
MikeCastelli92,MikeCastelli92,tweet
Uniquem67038076,Uniquem67038076,tweet
George00694686,George00694686,tweet
GifConnoisseur,ka_Ndilo,non tweet
dandyvagabond,qblkcreatives,non tweet
dandyvagabond,QueerBlackGeeks,non tweet
lisawashi62,lisawashi62,tweet
SoftChey,SoftChey,tweet
ACreamtime,ACreamtime,tweet
QuakerProgress,QuakerProgress,tweet
fanbolero,fanbolero,tweet
I_Am_Dr_Je,Beyonce,non tweet
I_Am_Dr_Je,S_C_,non tweet
ReparSandra,ReparSandra,tweet
ADOGMADROWNED,ADOGMADROWNED,tweet
gingertealkp,LATACO,non tweet
gingertealkp,USCCB,non tweet
gingertealkp,relevantradio,non tweet
gingertealkp,EWTNews,non tweet
gingertealkp,RaymondArroyo,non tweet
gingertealkp,BishopBarron,non tweet
KingsLarryJust1,spicietomo,non tweet
KingsLarryJust1,KayasVALENTINE,non tweet
KingsLarryJust1,ysIjoon,non tweet
FuckingAGuys,FuckingAGuys,tweet
jessemi21538058,shauntvGlobal,non tweet
RiseHarris1,YouTube,non tweet
gstrong499,gstrong499,tweet
laing_jody,laing_jody,tweet
BassWorldBrad,BassWorldBrad,tweet
miracleguppy,miracleguppy,tweet
ReparationsR,ReparationsR,tweet
PurePapua,antonioguterres,non tweet
tomreillyart,ColinSolan,non tweet
RTfromIL,RTfromIL,tweet
just_jayne8,Booker4KY,non tweet
just_jayne8,SenSanders,non tweet
just_jayne8,BernieSanders,non tweet
just_jayne8,BerniceKing,non tweet
just_jayne8,MotherJones,non tweet
BlueCedarAngel,BlueCedarAngel,tweet
DavidFDodge1,ty_medic,non tweet
DavidFDodge1,mybrainsfried,non tweet
DavidFDodge1,SpiritW83892869,non tweet
DavidFDodge1,benh007,non tweet
DavidFDodge1,CNN,non tweet
squwamdeen,asaintmaximin,non tweet
squwamdeen,RomeluLukaku9,non tweet
squwamdeen,MarcusRashford,non tweet
JRehwaldSGF,JRehwaldSGF,tweet
RespectOakland,HMeemaw,non tweet
RespectOakland,ResisterSis20,non tweet
information4U2,information4U2,tweet
Jasmine_Ali,bunnylookin,non tweet
Jasmine_Ali,TRCdocumentary,non tweet
Jasmine_Ali,IanByrneMP,non tweet
Jasmine_Ali,SouthwarkYAs,non tweet
Jasmine_Ali,pempeople,non tweet
Jasmine_Ali,evenor23,non tweet
Jasmine_Ali,philcparry,non tweet
Jasmine_Ali,liviafirth,non tweet
Jasmine_Ali,PotentOfficial,non tweet
Jasmine_Ali,getintofilm,non tweet
