,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
10953,2020-06-21,"#Tulsa was the site of the 1921 #race #massacre, one of the deadliest incidents in the long, violent offensive to deny blacks the fruits of their hard-won #freedom.

#racism #blacklivesmatter #whitesupremacy 
https://t.co/CiOZ4W57Us",site one deadliest incidents long violent offensive deny blacks fruits hardwon ,1,en,"['site', 'one', 'deadliest', 'incidents', 'long', 'violent', 'offensive', 'deny', 'blacks', 'fruits', 'hardwon']","[('site', 'NN'), ('one', 'CD'), ('deadliest', 'JJS'), ('incidents', 'NNS'), ('long', 'JJ'), ('violent', 'JJ'), ('offensive', 'JJ'), ('deny', 'NN'), ('blacks', 'NNS'), ('fruits', 'NNS'), ('hardwon', 'VBD')]", site one deadly incident long violent offensive deny black fruit hardwon,0.7001604
10954,2020-06-21,"Come on USA!
Good job!
Your history and culture will be destroyed in some months. 
💪🏼
#blm
#BlackLivesMatter https://t.co/UbWtWOq6qT",come usa good job history culture destroyed months ,1,en,"['come', 'usa', 'good', 'job', 'history', 'culture', 'destroyed', 'months']","[('come', 'VB'), ('usa', 'JJ'), ('good', 'JJ'), ('job', 'NN'), ('history', 'NN'), ('culture', 'NN'), ('destroyed', 'VBD'), ('months', 'NNS')]", come usa good job history culture destroy month,0.20316838
10955,2020-06-21,so eventually even the guy who made the original comment pulled this guy up. righties get exposed lol #BlackLivesMatter https://t.co/ITUMFTyKe0,eventually even guy made original comment pulled guy righties get exposed lol ,1,en,"['eventually', 'even', 'guy', 'made', 'original', 'comment', 'pulled', 'guy', 'righties', 'get', 'exposed', 'lol']","[('eventually', 'RB'), ('even', 'RB'), ('guy', 'VB'), ('made', 'VBD'), ('original', 'JJ'), ('comment', 'NN'), ('pulled', 'VBD'), ('guy', 'NN'), ('righties', 'NNS'), ('get', 'VBP'), ('exposed', 'VBN'), ('lol', 'NN')]", eventually even guy make original comment pull guy righties get expose lol,0.2412995
10956,2020-06-21,We at Coney Island having a good time on Father’s Day. #familyfirst #coneyisland #love #peace #happiness #blacklivesmatter @ Coney Island Beach and Boardwalk https://t.co/KPoNA70ERC,coney island good time father’s day coney island beach boardwalk ,1,en,"['coney', 'island', 'good', 'time', 'father', 'day', 'coney', 'island', 'beach', 'boardwalk']","[('coney', 'NN'), ('island', 'NN'), ('good', 'JJ'), ('time', 'NN'), ('father', 'JJ'), ('day', 'NN'), ('coney', 'NN'), ('island', 'NN'), ('beach', 'NN'), ('boardwalk', 'NN')]", coney island good time father day coney island beach boardwalk,0.2059738
10957,2020-06-21,"We will be launching online this summer. Stay tuned for more information! Tag a friend! 
#supportblackbusiness #noireblossom #noireblossomboutique #newblackbusinessowner #BlackFathersMatter #blackmedia #blackbeauty #melanin #blackfamily #blackgirlmagic  #blacklivesmatter https://t.co/DhoK86naM4",launching online summer stay tuned information tag friend ,1,en,"['launching', 'online', 'summer', 'stay', 'tuned', 'information', 'tag', 'friend']","[('launching', 'VBG'), ('online', 'NN'), ('summer', 'NN'), ('stay', 'NN'), ('tuned', 'VBN'), ('information', 'NN'), ('tag', 'NN'), ('friend', 'NN')]", launch online summer stay tune information tag friend,0.1363674
10958,2020-06-21,@zerohedge #BlackLivesMatter only when political gain is in play....,political gain play ,1,en,"['political', 'gain', 'play']","[('political', 'JJ'), ('gain', 'NN'), ('play', 'NN')]", political gain play,0.05475631
10959,2020-06-21,"Shout out to my colleague who, when I could barely look at or do ANYTHING after the shock of my tenure denial, sent me a screenshot of what google scholar actually said about my citation count. #teammatesmatter #patentlyfalseclaims #blackintheivory #BlackLivesMatter",shout colleague could barely look anything shock tenure denial sent screenshot google scholar actually said citation count ,1,en,"['shout', 'colleague', 'could', 'barely', 'look', 'anything', 'shock', 'tenure', 'denial', 'sent', 'screenshot', 'google', 'scholar', 'actually', 'said', 'citation', 'count']","[('shout', 'NN'), ('colleague', 'NN'), ('could', 'MD'), ('barely', 'RB'), ('look', 'VB'), ('anything', 'NN'), ('shock', 'JJ'), ('tenure', 'NN'), ('denial', 'JJ'), ('sent', 'VBD'), ('screenshot', 'JJ'), ('google', 'NN'), ('scholar', 'NN'), ('actually', 'RB'), ('said', 'VBD'), ('citation', 'NN'), ('count', 'NN')]", shout colleague could barely look anything shock tenure denial send screenshot google scholar actually say citation count,0.19049616
10961,2020-06-21,#BlackLivesMatter  in case twitter hasn’t seen it yet! THE ENERGYYYY https://t.co/vMtlCYHY24,case twitter hasn’t seen yet energyyyy ,1,en,"['case', 'twitter', 'seen', 'yet', 'energyyyy']","[('case', 'NN'), ('twitter', 'NN'), ('seen', 'VBN'), ('yet', 'RB'), ('energyyyy', 'JJ')]", case twitter see yet energyyyy,0.06119456
10962,2020-06-21,"All these muthafuckas #SpeakingOut, but ain't say shit about #BlackLivesMatter.",muthafuckas aint say shit ,1,en,"['muthafuckas', 'aint', 'say', 'shit']","[('muthafuckas', 'JJ'), ('aint', 'NN'), ('say', 'VBP'), ('shit', 'NN')]", muthafuckas aint say shit,0.9588703
10963,2020-06-21,"8/9- March from Hollywood and Vine to Beverly Hills. https://t.co/KgACOux4z7 
Featured: @WhoseDarius_95 @tlsmag and many others.
#protest #hollywood #weho #beverlyhills #blacklivesmatter #march #nomorehashtags… https://t.co/WY0EKP0pq4",march hollywood vine beverly hills featured many others ,1,en,"['march', 'hollywood', 'vine', 'beverly', 'hills', 'featured', 'many', 'others']","[('march', 'NN'), ('hollywood', 'NN'), ('vine', 'VBP'), ('beverly', 'RB'), ('hills', 'NNS'), ('featured', 'VBD'), ('many', 'JJ'), ('others', 'NNS')]", march hollywood vine beverly hill feature many others,0.072142325
10964,2020-06-21,If you’re interested in donating anything to this great charity here is the link to my just giving page - https://t.co/RYujb6tDjD #BlackLivesMatter #BlackMindsMatter ✊🏻✊🏿,you’re interested donating anything great charity link giving page ,1,en,"['interested', 'donating', 'anything', 'great', 'charity', 'link', 'giving', 'page']","[('interested', 'JJ'), ('donating', 'VBG'), ('anything', 'NN'), ('great', 'JJ'), ('charity', 'NN'), ('link', 'VBP'), ('giving', 'VBG'), ('page', 'NN')]", interested donate anything great charity link give page,0.12676603
10966,2020-06-21,"@vikingpatriarch @Amanst3r @JohnnyAkzam @NPR Complicated by design. It's not just the Palestinians...

""Censored Documentary Exposes Israeli Govt’s Attack on #BlackLivesMatter - Exclusive footage from censored Al Jazeera"" 
https://t.co/kvibLHfg3a",complicated design palestinians censored documentary exposes israeli govt’s attack exclusive footage censored al jazeera ,1,en,"['complicated', 'design', 'palestinians', 'censored', 'documentary', 'exposes', 'israeli', 'govt', 'attack', 'exclusive', 'footage', 'censored', 'jazeera']","[('complicated', 'VBN'), ('design', 'NN'), ('palestinians', 'NNS'), ('censored', 'VBD'), ('documentary', 'JJ'), ('exposes', 'NNS'), ('israeli', 'JJ'), ('govt', 'JJ'), ('attack', 'NN'), ('exclusive', 'JJ'), ('footage', 'NN'), ('censored', 'VBD'), ('jazeera', 'NN')]", complicate design palestinian censor documentary expose israeli govt attack exclusive footage censor jazeera,0.24248068
10967,2020-06-21,"NYC Protests Throughout The Years: Generations Of Oppression and Abusive Brutality  #BlackLivesMatter 

https://t.co/vlRNLxQOe9",nyc protests throughout years generations oppression abusive brutality ,1,en,"['nyc', 'protests', 'throughout', 'years', 'generations', 'oppression', 'abusive', 'brutality']","[('nyc', 'JJ'), ('protests', 'NNS'), ('throughout', 'IN'), ('years', 'NNS'), ('generations', 'NNS'), ('oppression', 'VBP'), ('abusive', 'JJ'), ('brutality', 'NN')]", nyc protest throughout year generation oppression abusive brutality,0.403202
10968,2020-06-21,"I don’t know how to do it, but more than ever we need to have more positive interaction between our diverse cultures.  We need justice, we need healing.  #BlackLivesMatter",don’t know ever need positive interaction diverse cultures need justice need healing ,1,en,"['know', 'ever', 'need', 'positive', 'interaction', 'diverse', 'cultures', 'need', 'justice', 'need', 'healing']","[('know', 'VB'), ('ever', 'RB'), ('need', 'VB'), ('positive', 'JJ'), ('interaction', 'NN'), ('diverse', 'NN'), ('cultures', 'NNS'), ('need', 'VBP'), ('justice', 'NNS'), ('need', 'VBP'), ('healing', 'VBG')]", know ever need positive interaction diverse culture need justice need heal,0.09249927
10969,2020-06-21,@majorityfm @KyleKulinski @tmbsfm @TYTPolitics @BenjaminPDixon @TRNshow @CNN @CBSNews @MSNBC @GlobalBLM @ABC #SpeakTruthToPower #BlackLivesMatter @SpeakerPelosi @SenSanders @senatemajldr Do you hear us? #TheMajority are tired of #babysteps https://t.co/HA7E7ERtdL,hear us tired ,1,en,"['hear', 'tired']","[('hear', 'NN'), ('tired', 'VBD')]", hear tire,0.09473138
10970,2020-06-21,"“Nothing can be done to stop the shouting. If every tongue were stilled the noise would still continue. The rocks and stones themselves would start to sing.”
— Jesus in Jesus Christ Superstar

#BlackLivesMatter https://t.co/UH5jkwkKRh",“nothing done stop shouting every tongue stilled noise would still continue rocks stones would start sing” — jesus jesus christ superstar ,1,en,"['nothing', 'done', 'stop', 'shouting', 'every', 'tongue', 'stilled', 'noise', 'would', 'still', 'continue', 'rocks', 'stones', 'would', 'start', 'sing', 'jesus', 'jesus', 'christ', 'superstar']","[('nothing', 'NN'), ('done', 'VBN'), ('stop', 'NN'), ('shouting', 'VBG'), ('every', 'DT'), ('tongue', 'NN'), ('stilled', 'VBN'), ('noise', 'NN'), ('would', 'MD'), ('still', 'RB'), ('continue', 'VB'), ('rocks', 'NNS'), ('stones', 'NNS'), ('would', 'MD'), ('start', 'VB'), ('sing', 'VBG'), ('jesus', 'NN'), ('jesus', 'NN'), ('christ', 'NN'), ('superstar', 'NN')]", nothing do stop shout every tongue still noise would still continue rock stone would start sing jesus jesus christ superstar,0.2413131
10971,2020-06-21,"Please follow @RVAT2020 many Republican friends there voting for Biden and blue down ticket for the first time ever. Let's pull together and unite with our friends on the other side. #Election2020 #Biden2020 #COVID19 #protests2020 #BlackLivesMatter #PRIDE2020
Please RETWEET!!!",please follow many republican friends voting biden blue ticket first time ever lets pull together unite friends side please retweet ,1,en,"['please', 'follow', 'many', 'republican', 'friends', 'voting', 'biden', 'blue', 'ticket', 'first', 'time', 'ever', 'lets', 'pull', 'together', 'unite', 'friends', 'side', 'please', 'retweet']","[('please', 'VB'), ('follow', 'VB'), ('many', 'JJ'), ('republican', 'JJ'), ('friends', 'NNS'), ('voting', 'VBG'), ('biden', 'JJ'), ('blue', 'NN'), ('ticket', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('ever', 'RB'), ('lets', 'VBZ'), ('pull', 'JJ'), ('together', 'RB'), ('unite', 'JJ'), ('friends', 'NNS'), ('side', 'JJ'), ('please', 'NN'), ('retweet', 'NN')]", please follow many republican friend vote biden blue ticket first time ever let pull together unite friend side please retweet,0.1039545
10972,2020-06-21,"The fight continues 💪🏾💪🏿💪🏻💪⠀⠀⠀⠀⠀⠀⠀⠀⠀
Featuring @timothyogoodman⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
___________________
#blacklivesmatter #justice #kindnesscounts #stopkillingblackpeople #mentalhealthadvocate #vibesright… https://t.co/GSa24WsIMu",fight continues ⠀⠀⠀⠀⠀⠀⠀⠀⠀ featuring ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ,1,en,"['fight', 'continues', 'featuring']","[('fight', 'NN'), ('continues', 'VBZ'), ('featuring', 'VBG')]", fight continue feature,0.18289271
10973,2020-06-21,20) Get out and systematically document your city's #BlackLivesMatter #ProtestArt. Take it upon yourself. Don't worry if someone else is also doing it. The more the merrier.,get systematically document citys take upon dont worry someone else also merrier ,1,en,"['get', 'systematically', 'document', 'citys', 'take', 'upon', 'dont', 'worry', 'someone', 'else', 'also', 'merrier']","[('get', 'VB'), ('systematically', 'RB'), ('document', 'JJ'), ('citys', 'NNS'), ('take', 'VBP'), ('upon', 'IN'), ('dont', 'NN'), ('worry', 'VBP'), ('someone', 'NN'), ('else', 'RB'), ('also', 'RB'), ('merrier', 'JJR')]", get systematically document city take upon dont worry someone else also merry,0.12593438
10974,2020-06-21,"16) The best time to photo-document #BlackLivesMatter #ProtestArt is right now with the camera you have. But if you have time to be more thorough, wait until the art in question is evenly lit, without shadows or glare. Cloudy days are perfect!",best time photodocument right camera time thorough wait art question evenly lit without shadows glare cloudy days perfect ,1,en,"['best', 'time', 'photodocument', 'right', 'camera', 'time', 'thorough', 'wait', 'art', 'question', 'evenly', 'lit', 'without', 'shadows', 'glare', 'cloudy', 'days', 'perfect']","[('best', 'JJS'), ('time', 'NN'), ('photodocument', 'NN'), ('right', 'RB'), ('camera', 'NN'), ('time', 'NN'), ('thorough', 'IN'), ('wait', 'JJ'), ('art', 'NN'), ('question', 'NN'), ('evenly', 'RB'), ('lit', 'VBD'), ('without', 'IN'), ('shadows', 'NNS'), ('glare', 'VBP'), ('cloudy', 'JJ'), ('days', 'NNS'), ('perfect', 'VBP')]", best time photodocument right camera time thorough wait art question evenly light without shadow glare cloudy day perfect,0.06344116
10975,2020-06-21,.Ex Slaves talk about Slavery in the USA https://t.co/LnyU8Cnwze via @YouTube #NeverForget #BlackLivesMatter,ex slaves talk slavery usa via ,1,en,"['slaves', 'talk', 'slavery', 'usa', 'via']","[('slaves', 'NNS'), ('talk', 'VBP'), ('slavery', 'JJ'), ('usa', 'NN'), ('via', 'IN')]", slave talk slavery usa via,0.40332597
10976,2020-06-21,Reposted from lookatthisnow2020 #truth #lookatthisnow #maga #thetruth #trump2020 #openyoureyes #blacklivesmatter Anne M. Johnson  - #regrann https://t.co/0fhhVyUeUQ,reposted lookatthisnow anne johnson ,1,en,"['reposted', 'lookatthisnow', 'anne', 'johnson']","[('reposted', 'VBN'), ('lookatthisnow', 'JJ'), ('anne', 'NNS'), ('johnson', 'NN')]", reposted lookatthisnow anne johnson,0.13131109
10977,2020-06-21,I hope this #BlackLivesMatter #ProtestArt documentation is done in every city. Don't worry if you don't have fancy camera gear. The new phone cameras will do fine. Here are a few tips:,hope documentation done every city dont worry dont fancy camera gear new phone cameras fine tips ,1,en,"['hope', 'documentation', 'done', 'every', 'city', 'dont', 'worry', 'dont', 'fancy', 'camera', 'gear', 'new', 'phone', 'cameras', 'fine', 'tips']","[('hope', 'NN'), ('documentation', 'NN'), ('done', 'VBN'), ('every', 'DT'), ('city', 'NN'), ('dont', 'NN'), ('worry', 'VBP'), ('dont', 'JJ'), ('fancy', 'JJ'), ('camera', 'NN'), ('gear', 'VBP'), ('new', 'JJ'), ('phone', 'NN'), ('cameras', 'NNS'), ('fine', 'VBP'), ('tips', 'NNS')]", hope documentation do every city dont worry dont fancy camera gear new phone camera fine tip,0.06930199
10978,2020-06-21,"US Congress: Make the KKK illegal - Sign the Petition!
#BlackLivesMatter #defundthepolice
#makethekkkillegal https://t.co/AC81XJwQIC 來自 @Change",us congress make kkk illegal sign petition 來自 ,1,en,"['congress', 'make', 'kkk', 'illegal', 'sign', 'petition']","[('congress', 'NN'), ('make', 'VBP'), ('kkk', 'NNS'), ('illegal', 'JJ'), ('sign', 'NN'), ('petition', 'NN')]", congress make kkk illegal sign petition,0.18647896
10979,2020-06-21,"via @NYTimes Rebekah Mercer dumped in January, now Roosevelt, next Ellen Futter 🔥⁦@decolonize_this⁩ 💪🏽 ⁦@riseandresistny⁩ #revolution #BlackLivesMatter #IndigenousPeoples  https://t.co/33sHkZa6Pl",via rebekah mercer dumped january roosevelt next ellen futter ⁦ ⁦ ,1,en,"['via', 'rebekah', 'mercer', 'dumped', 'january', 'roosevelt', 'next', 'ellen', 'futter']","[('via', 'IN'), ('rebekah', 'JJ'), ('mercer', 'NN'), ('dumped', 'VBD'), ('january', 'JJ'), ('roosevelt', 'NN'), ('next', 'JJ'), ('ellen', 'NN'), ('futter', 'NN')]", via rebekah mercer dump january roosevelt next ellen futter,0.17435935
